UNIQUE_ID,2007,2012,2017
NLA_PA-10055,NA,NA,NLA17_PA-10030
NLA_PA-10067,NA,NA,NLA17_PA-10042
NLA_PA-10072,NA,NA,NLA17_PA-10047
NLA_PA-10074,NA,NA,NLA17_PA-HP002
NLA_RI-10001,NLA06608-3846,NA,NA
NLA_RI-10008,NLA06608-0562,NA,NA
NLA_RI-10009,NLA06608-0690,NLA12_RI-103,NLA17_RI-10002
NLA_RI-10015,NA,NLA12_RI-112,NA
NLA_RI-10018,NLA06608-1586,NA,NA
NLA_RI-10021,NLA06608-1906,NA,NA
NLA_RI-10023,NLA06608-2162,NA,NA
NLA_RI-10025,NLA06608-2354,NA,NA
NLA_RI-10026,NLA06608-2418,NLA12_RI-102,NA
NLA_RI-10028,NLA06608-2566,NA,NA
NLA_RI-10029,NA,NLA12_RI-108,NA
NLA_RI-10040,NLA06608-3698,NLA12_RI-104,NLA17_RI-10001
NLA_RI-10042,NLA06608-3890,NA,NA
NLA_RI-10046,NLA06608-4413,NA,NA
NLA_RI-10050,NA,NLA12_RI-110,NA
NLA_RI-10051,NA,NLA12_RI-111,NLA17_RI-10011
NLA_RI-10052,NA,NLA12_RI-113,NLA17_RI-10010
NLA_RI-10053,NA,NA,NLA17_RI-10005
NLA_RI-10054,NA,NA,NLA17_RI-10006
NLA_RI-10056,NA,NA,NLA17_RI-10008
NLA_RI-10062,NA,NA,NLA17_RI-10019
NLA_SC-10001,NLA06608-0002,NLA12_SC-102,NA
NLA_SC-10003,NLA06608-0297,NA,NA
NLA_SC-10004,NLA06608-0319,NA,NA
NLA_SC-10006,NLA06608-0831,NLA12_SC-103,NLA17_SC-10010
NLA_SC-10007,NLA06608-1001,NA,NA
NLA_SC-10009,NLA06608-1087,NA,NA
NLA_SC-10010,NA,NLA12_SC-104,NLA17_SC-10003
NLA_SC-10011,NA,NLA12_SC-105,NA
NLA_SC-10014,NA,NLA12_SC-108,NLA17_SC-10004
NLA_SC-10024,NA,NLA12_SC-118,NLA17_SC-10002
NLA_SC-10033,NA,NLA12_SC-127,NA
NLA_SC-10039,NA,NA,NLA17_SC-10015
NLA_SC-10040,NA,NA,NLA17_SC-10016
NLA_SC-10047,NA,NA,NLA17_SC-10023
NLA_SC-10048,NA,NA,NLA17_SC-10024
NLA_SC-10051,NA,NA,NLA17_SC-10027
NLA_SC-10052,NA,NA,NLA17_SC-HP002
NLA_SD-10003,NLA06608-0179,NA,NA
NLA_SD-10005,NLA06608-0243,NLA12_SD-101,NLA17_SD-10001
NLA_SD-10006,NLA06608-0247,NA,NA
NLA_SD-10007,NLA06608-0295,NLA12_SD-104,NA
NLA_SD-10008,NLA06608-0302,NA,NA
NLA_SD-10010,NLA06608-0343,NLA12_SD-103,NLA17_SD-10005
NLA_SD-10013,NLA06608-0407,NA,NA
NLA_SD-10015,NLA06608-0471,NLA12_SD-106,NLA17_SD-10004
NLA_SD-10016,NLA06608-0503,NLA12_SD-114,NLA17_SD-10008
NLA_SD-10017,NLA06608-0523,NA,NA
NLA_SD-10019,NLA06608-0595,NA,NA
NLA_SD-10020,NLA06608-0663,NA,NA
NLA_SD-10023,NLA06608-0727,NLA12_SD-111,NLA17_SD-10007
NLA_SD-10025,NLA06608-0755,NA,NA
NLA_SD-10026,NLA06608-0779,NA,NA
NLA_SD-10029,NLA06608-0807,NLA12_SD-110,NLA17_SD-10002
NLA_SD-10031,NLA06608-0851,NLA12_SD-108,NLA17_SD-10006
NLA_SD-10036,NLA06608-0967,NA,NA
NLA_SD-10037,NLA06608-0979,NLA12_SD-107,NLA17_SD-10009
NLA_SD-10044,NLA06608-1107,NA,NA
NLA_SD-10047,NLA06608-1255,NA,NA
NLA_SD-10048,NLA06608-1319,NA,NA
NLA_SD-10051,NLA06608-1367,NA,NA
NLA_SD-10055,NLA06608-1511,NLA12_SD-102,NA
NLA_SD-10057,NLA06608-1575,NA,NA
NLA_SD-10060,NLA06608-1655,NA,NA
NLA_SD-10061,NLA06608-1687,NA,NA
NLA_SD-10063,NLA06608-1703,NA,NA
NLA_SD-10064,NLA06608-1719,NA,NA
NLA_SD-10068,NLA06608-1811,NLA12_SD-105,NA
NLA_SD-10069,NLA06608-1879,NA,NA
NLA_SD-10073,NLA06608-1959,NA,NA
NLA_SD-10075,NLA06608-2007,NA,NA
NLA_SD-10078,NLA06608-2087,NA,NA
NLA_SD-10079,NLA06608-2103,NA,NA
NLA_SD-10081,NLA06608-2123,NLA12_SD-109,NLA17_SD-10003
NLA_SD-10082,NLA06608-2131,NA,NA
NLA_SD-10083,NLA06608-2135,NA,NA
NLA_SD-10089,NA,NLA12_SD-115,NA
NLA_SD-10093,NA,NLA12_SD-119,NA
NLA_SD-10096,NA,NLA12_SD-122,NA
NLA_SD-10098,NA,NLA12_SD-124,NA
NLA_SD-10100,NA,NLA12_SD-126,NA
NLA_SD-10104,NA,NLA12_SD-130,NA
NLA_SD-10105,NA,NLA12_SD-131,NLA17_SD-10011
NLA_SD-10106,NA,NLA12_SD-132,NLA17_SD-10019
NLA_SD-10107,NA,NLA12_SD-133,NLA17_SD-10020
NLA_SD-10108,NA,NLA12_SD-134,NLA17_SD-10013
NLA_SD-10111,NA,NLA12_SD-137,NA
NLA_SD-10112,NA,NLA12_SD-138,NA
NLA_SD-10114,NA,NLA12_SD-140,NA
NLA_SD-10115,NA,NLA12_SD-141,NLA17_SD-10017
NLA_SD-10117,NA,NLA12_SD-143,NLA17_SD-10052
NLA_SD-10120,NA,NLA12_SD-146,NLA17_SD-10014
NLA_SD-10121,NA,NLA12_SD-147,NLA17_SD-10015
NLA_SD-10124,NA,NLA12_SD-150,NA
NLA_SD-10128,NA,NLA12_SD-154,NA
NLA_SD-10131,NA,NLA12_SD-157,NA
NLA_SD-10132,NA,NLA12_SD-158,NA
NLA_SD-10136,NA,NLA12_SD-162,NA
NLA_SD-10139,NA,NLA12_SD-165,NA
NLA_SD-10140,NA,NLA12_SD-166,NA
NLA_SD-10142,NA,NLA12_SD-168,NLA17_SD-10016
NLA_SD-10144,NA,NLA12_SD-170,NA
NLA_SD-10146,NA,NLA12_SD-172,NLA17_SD-10012
NLA_SD-10156,NA,NLA12_SD-182,NA
NLA_SD-10157,NA,NLA12_SD-183,NLA17_SD-10053
NLA_SD-10163,NA,NLA12_SD-189,NLA17_SD-10010
NLA_SD-10172,NA,NLA12_SD-198,NA
NLA_SD-10186,NA,NA,NLA17_SD-10022
NLA_SD-10187,NA,NA,NLA17_SD-10023
NLA_SD-10189,NA,NA,NLA17_SD-10025
NLA_SD-10197,NA,NA,NLA17_SD-10033
NLA_SD-10199,NA,NA,NLA17_SD-10035
NLA_SD-10201,NA,NA,NLA17_SD-10037
NLA_SD-10203,NA,NA,NLA17_SD-10039
NLA_SD-10206,NA,NA,NLA17_SD-10042
NLA_SD-10208,NA,NA,NLA17_SD-10067
NLA_SD-10214,NA,NA,NLA17_SD-10073
NLA_SD-10221,NA,NA,NLA17_SD-10081
NLA_SD-10228,NA,NA,NLA17_SD-10088
NLA_SD-10230,NA,NA,NLA17_SD-10090
NLA_SD-10232,NA,NA,NLA17_SD-10092
NLA_SD-10233,NA,NA,NLA17_SD-10093
NLA_SD-10237,NA,NA,NLA17_SD-10097
NLA_SD-10238,NA,NA,NLA17_SD-10098
NLA_SD-10244,NA,NA,NLA17_SD-10104
NLA_SD-10245,NA,NA,NLA17_SD-10105
NLA_SD-10251,NA,NA,NLA17_SD-10111
NLA_SD-10252,NA,NA,NLA17_SD-10112
NLA_SD-10254,NA,NA,NLA17_SD-10114
NLA_SD-10255,NA,NA,NLA17_SD-HP001
NLA_TN-10002,NLA06608-0239,NA,NLA17_TN-10006
NLA_TN-10003,NLA06608-0255,NA,NA
NLA_TN-10005,NLA06608-0484,NA,NA
NLA_TN-10010,NLA06608-0820,NLA12_TN-103,NLA17_TN-10002
NLA_TN-10014,NLA06608-1044,NA,NA
NLA_TN-10016,NLA06608-1220,NA,NA
NLA_TN-10017,NLA06608-1364,NLA12_TN-101,NLA17_TN-10001
NLA_TN-10019,NLA06608-1396,NA,NA
NLA_TN-10022,NLA06608-1652,NA,NA
NLA_TN-10023,NLA06608-1668,NA,NA
NLA_TN-10024,NLA06608-1791,NA,NA
NLA_TN-10025,NLA06608-1348,NLA12_TN-104,NA
NLA_TN-10027,NA,NLA12_TN-106,NA
NLA_TN-10029,NA,NLA12_TN-108,NLA17_TN-10003
NLA_TN-10034,NA,NLA12_TN-113,NA
NLA_TN-10035,NA,NLA12_TN-114,NA
NLA_TN-10040,NA,NLA12_TN-119,NLA17_TN-10004
NLA_TN-10043,NA,NLA12_TN-122,NA
NLA_TN-10044,NA,NA,NLA17_TN-10005
NLA_TN-10048,NA,NA,NLA17_TN-10015
NLA_TN-10055,NA,NA,NLA17_TN-10022
NLA_TN-10056,NA,NA,NLA17_TN-10023
NLA_TX-10000,NLA06608-TX:14,NA,NA
NLA_TX-10001,NLA06608-TX:10,NA,NLA17_TX-HP002
NLA_TX-10003,NLA06608-TX:15,NA,NA
NLA_TX-10005,NLA06608-TX:22,NA,NA
NLA_TX-10006,NLA06608-TX:27,NA,NA
NLA_TX-10007,NLA06608-TX:29,NA,NA
NLA_TX-10008,NLA06608-TX:30,NA,NA
NLA_TX-10009,NLA06608-TX:5,NA,NA
NLA_TX-10010,NLA06608-0003,NA,NA
NLA_TX-10011,NLA06608-0023,NLA12_TX-112,NLA17_TX-10003
NLA_TX-10012,NLA06608-0024,NLA12_TX-105,NA
NLA_TX-10013,NLA06608-0072,NA,NA
NLA_TX-10016,NLA06608-0144,NA,NA
NLA_TX-10017,NLA06608-0244,NA,NA
NLA_TX-10018,NLA06608-0280,NLA12_TX-109,NLA17_TX-10005
NLA_TX-10020,NLA06608-0456,NA,NA
NLA_TX-10021,NLA06608-0483,NA,NA
NLA_TX-10023,NLA06608-0560,NLA12_TX-103,NLA17_TX-10004
NLA_TX-10024,NLA06608-0599,NA,NA
NLA_TX-10027,NLA06608-0712,NA,NA
NLA_TX-10030,NLA06608-0775,NLA12_TX-107,NA
NLA_TX-10031,NLA06608-0792,NLA12_TX-110,NA
NLA_TX-10038,NLA06608-1191,NLA12_TX-104,NA
NLA_TX-10040,NLA06608-1224,NA,NA
NLA_TX-10043,NLA06608-1368,NA,NA
NLA_TX-10044,NLA06608-1436,NA,NA
NLA_TX-10045,NLA06608-1496,NA,NA
NLA_TX-10048,NLA06608-1560,NLA12_TX-113,NLA17_TX-10007
NLA_TX-10049,NLA06608-1623,NA,NA
NLA_TX-10051,NLA06608-1630,NA,NA
NLA_TX-10054,NLA06608-1672,NLA12_TX-101,NLA17_TX-10001
NLA_TX-10057,NLA06608-1715,NA,NA
NLA_TX-10064,NLA06608-1992,NA,NA
NLA_TX-10066,NLA06608-2072,NA,NA
NLA_TX-10067,NLA06608-2094,NA,NA
NLA_TX-10069,NLA06608-2120,NLA12_TX-116,NLA17_TX-10002
NLA_TX-10075,NLA06608-2663,NA,NA
NLA_TX-10076,NLA06608-2696,NLA12_TX-114,NLA17_TX-10006
NLA_TX-10077,NLA06608-2704,NA,NA
NLA_TX-10078,NLA06608-2759,NA,NA
NLA_TX-10079,NLA06608-2776,NA,NA
NLA_TX-10081,NLA06608-2807,NA,NA
NLA_TX-10083,NLA06608-2924,NLA12_TX-111,NA
NLA_TX-10084,NLA06608-2996,NA,NA
NLA_TX-10087,NLA06608-3032,NA,NA
NLA_TX-10089,NLA06608-3083,NA,NA
NLA_TX-10090,NLA06608-3096,NA,NA
NLA_TX-10093,NLA06608-3228,NA,NA
NLA_TX-10094,NLA06608-3303,NA,NA
NLA_TX-10095,NA,NLA12_TX-R08,NA
NLA_TX-10096,NA,NLA12_TX-R09,NLA17_TX-HP003
NLA_TX-10097,NA,NLA12_TX-117,NLA17_TX-10008
NLA_TX-10098,NA,NLA12_TX-118,NLA17_TX-10048
NLA_TX-10101,NA,NLA12_TX-121,NA
NLA_TX-10104,NA,NLA12_TX-124,NA
NLA_TX-10109,NA,NLA12_TX-129,NA
NLA_TX-10115,NA,NLA12_TX-135,NA
NLA_TX-10116,NA,NLA12_TX-136,NA
NLA_TX-10120,NA,NLA12_TX-141,NLA17_TX-10009
NLA_TX-10123,NA,NLA12_TX-144,NA
NLA_TX-10127,NA,NLA12_TX-148,NA
NLA_TX-10131,NA,NLA12_TX-152,NLA17_TX-10020
NLA_TX-10136,NA,NLA12_TX-157,NLA17_TX-10013
NLA_TX-10137,NA,NLA12_TX-158,NLA17_TX-10015
NLA_TX-10138,NA,NLA12_TX-159,NA
NLA_TX-10139,NA,NLA12_TX-160,NA
NLA_TX-10140,NA,NLA12_TX-161,NA
NLA_TX-10144,NA,NLA12_TX-165,NA
NLA_TX-10148,NA,NLA12_TX-169,NA
NLA_TX-10149,NA,NLA12_TX-170,NLA17_TX-10014
NLA_TX-10155,NA,NLA12_TX-176,NLA17_TX-10017
NLA_TX-10161,NA,NLA12_TX-182,NLA17_TX-10016
NLA_TX-10166,NA,NLA12_TX-187,NA
NLA_TX-10169,NA,NLA12_TX-190,NA
NLA_TX-10174,NA,NLA12_TX-195,NLA17_TX-10011
NLA_TX-10175,NA,NLA12_TX-196,NA
NLA_TX-10178,NA,NLA12_TX-199,NLA17_TX-10047
NLA_TX-10180,NA,NLA12_TX-201,NA
NLA_TX-10181,NA,NLA12_TX-202,NLA17_TX-10019
NLA_TX-10184,NA,NLA12_TX-205,NA
NLA_TX-10197,NA,NLA12_TX-218,NA
NLA_TX-10211,NA,NLA12_TX-232,NA
NLA_TX-10213,NA,NLA12_TX-234,NA
NLA_TX-10214,NA,NLA12_TX-235,NA
NLA_TX-10215,NA,NA,NLA17_TX-10021
NLA_TX-10216,NA,NA,NLA17_TX-10022
NLA_TX-10219,NA,NA,NLA17_TX-10025
NLA_TX-10224,NA,NA,NLA17_TX-10030
NLA_TX-10226,NA,NA,NLA17_TX-10032
NLA_TX-10234,NA,NA,NLA17_TX-10040
NLA_TX-10237,NA,NA,NLA17_TX-10070
NLA_TX-10239,NA,NA,NLA17_TX-10072
NLA_TX-10252,NA,NA,NLA17_TX-10085
NLA_TX-10253,NA,NA,NLA17_TX-10086
NLA_TX-10254,NA,NA,NLA17_TX-10087
NLA_TX-10255,NA,NA,NLA17_TX-10088
NLA_TX-10256,NA,NA,NLA17_TX-10089
NLA_TX-10259,NA,NA,NLA17_TX-10092
NLA_TX-10263,NA,NA,NLA17_TX-10096
NLA_TX-10266,NA,NA,NLA17_TX-10099
NLA_TX-10277,NA,NA,NLA17_TX-10110
NLA_TX-10279,NA,NA,NLA17_TX-10112
NLA_TX-10288,NA,NA,NLA17_TX-10121
NLA_TX-10303,NA,NA,NLA17_TX-10136
NLA_TX-10311,NA,NA,NLA17_TX-10144
NLA_TX-10318,NA,NA,NLA17_TX-HP004
NLA_TX-10319,NA,NA,NLA17_TX-HP005
NLA_UT-10003,NLA06608-0105,NA,NA
NLA_UT-10004,NLA06608-0169,NA,NA
NLA_UT-10010,NLA06608-0425,NLA12_UT-108,NLA17_UT-10005
NLA_UT-10013,NLA06608-0637,NA,NA
NLA_UT-10015,NLA06608-0671,NA,NA
NLA_UT-10018,NLA06608-0825,NA,NA
NLA_UT-10020,NLA06608-0850,NA,NA
NLA_UT-10022,NLA06608-0927,NA,NA
NLA_UT-10023,NLA06608-0962,NLA12_UT-103,NLA17_UT-10002
NLA_UT-10027,NLA06608-1119,NA,NA
NLA_UT-10028,NLA06608-1170,NA,NA
NLA_UT-10029,NLA06608-1183,NA,NA
NLA_UT-10032,NLA06608-1321,NA,NA
NLA_UT-10036,NLA06608-1439,NA,NA
NLA_UT-10039,NLA06608-1631,NA,NA
NLA_UT-10040,NLA06608-1695,NA,NA
NLA_UT-10042,NLA06608-1753,NLA12_UT-101,NLA17_UT-10001
NLA_UT-10043,NLA06608-1810,NLA12_UT-104,NLA17_UT-10004
NLA_UT-10044,NLA06608-1874,NLA12_UT-105,NA
NLA_UT-10049,NLA06608-2322,NA,NA
NLA_UT-10050,NLA06608-2345,NA,NA
NLA_UT-10052,NLA06608-2457,NA,NA
NLA_UT-10053,NLA06608-2463,NLA12_UT-102,NA
NLA_UT-10055,NLA06608-2655,NLA12_UT-109,NLA17_UT-10003
NLA_UT-10056,NLA06608-2685,NA,NA
NLA_UT-10057,NA,NLA12_UT-110,NLA17_UT-10006
NLA_UT-10059,NA,NLA12_UT-112,NA
NLA_UT-10065,NA,NLA12_UT-118,NA
NLA_UT-10072,NA,NLA12_UT-125,NA
NLA_UT-10073,NA,NLA12_UT-126,NA
NLA_UT-10075,NA,NLA12_UT-128,NA
NLA_UT-10083,NA,NLA12_UT-137,NA
NLA_UT-10087,NA,NLA12_UT-141,NA
NLA_UT-10093,NA,NLA12_UT-147,NA
NLA_UT-10094,NA,NLA12_UT-148,NA
NLA_UT-10105,NA,NLA12_UT-159,NA
NLA_UT-10106,NA,NLA12_UT-160,NA
NLA_UT-10111,NA,NLA12_UT-165,NA
NLA_UT-10113,NA,NLA12_UT-167,NA
NLA_UT-10115,NA,NLA12_UT-169,NA
NLA_UT-10119,NA,NLA12_UT-173,NA
NLA_UT-10132,NA,NLA12_UT-186,NA
NLA_UT-10142,NA,NLA12_UT-196,NLA17_UT-10009
NLA_UT-10149,NA,NLA12_UT-203,NA
NLA_UT-10156,NA,NLA12_UT-210,NA
NLA_UT-10164,NA,NLA12_UT-218,NA
NLA_UT-10168,NA,NLA12_UT-222,NLA17_UT-10010
NLA_UT-10175,NA,NLA12_UT-229,NA
NLA_UT-10201,NA,NLA12_UT-260,NA
NLA_UT-10205,NA,NLA12_UT-264,NLA17_UT-10007
NLA_UT-10230,NA,NLA12_UT-290,NA
NLA_UT-10234,NA,NLA12_UT-294,NA
NLA_UT-10257,NA,NLA12_UT-324,NA
NLA_UT-10258,NA,NLA12_UT-325,NLA17_UT-10008
NLA_UT-10272,NA,NLA12_UT-343,NA
NLA_UT-10286,NA,NLA12_UT-359,NA
NLA_UT-10298,NA,NLA12_UT-374,NA
NLA_UT-10312,NA,NLA12_UT-392,NA
NLA_UT-10317,NA,NLA12_UT-397,NA
NLA_UT-10320,NA,NLA12_UT-400,NA
NLA_UT-10328,NA,NLA12_UT-409,NLA17_UT-10028
NLA_UT-10330,NA,NLA12_UT-412,NA
NLA_UT-10338,NA,NLA12_UT-424,NA
NLA_UT-10340,NA,NA,NLA17_UT-10013
NLA_UT-10346,NA,NA,NLA17_UT-10019
NLA_UT-10349,NA,NA,NLA17_UT-10022
NLA_UT-10350,NA,NA,NLA17_UT-10058
NLA_UT-10356,NA,NA,NLA17_UT-10064
NLA_UT-10358,NA,NA,NLA17_UT-10066
NLA_UT-10373,NA,NA,NLA17_UT-10082
NLA_UT-10384,NA,NA,NLA17_UT-10094
NLA_UT-10389,NA,NA,NLA17_UT-10100
NLA_UT-10407,NA,NA,NLA17_UT-10120
NLA_UT-10427,NA,NA,NLA17_UT-10140
NLA_VA-10001,NLA06608-R314,NA,NA
NLA_VA-10002,NLA06608-R315,NA,NLA17_VA-HP001
NLA_VA-10003,NLA06608-R318,NA,NLA17_VA-HP003
NLA_VA-10004,NLA06608-R319,NA,NA
NLA_VA-10005,NLA06608-R322,NA,NLA17_VA-10049
NLA_VA-10006,NLA06608-R323,NA,NA
NLA_VA-10007,NLA06608-R324,NLA12_VA-R05,NLA17_VA-HP007
NLA_VA-10008,NLA06608-R326,NA,NA
NLA_VA-10009,NLA06608-R328,NLA12_VA-R01,NLA17_VA-HP004
NLA_VA-10010,NLA06608-R333,NLA12_VA-R06,NLA17_VA-HP005
NLA_VA-10011,NLA06608-0045,NLA12_VA-101,NLA17_VA-10001
NLA_VA-10013,NLA06608-0153,NLA12_VA-108,NLA17_VA-10005
NLA_VA-10014,NLA06608-0221,NLA12_VA-106,NLA17_VA-10002
NLA_VA-10015,NA,NLA12_VA-127,NLA17_VA-10006
NLA_VA-10016,NLA06608-0324,NLA12_VA-104,NA
NLA_VA-10017,NLA06608-0345,NA,NA
NLA_VA-10018,NLA06608-0413,NA,NA
NLA_VA-10019,NLA06608-0489,NA,NA
NLA_VA-10020,NLA06608-0493,NA,NA
NLA_VA-10021,NLA06608-0541,NLA12_VA-103,NLA17_VA-10003
NLA_VA-10022,NLA06608-0580,NA,NA
NLA_VA-10023,NLA06608-0749,NLA12_VA-105,NA
NLA_VA-10025,NLA06608-0989,NLA12_VA-102,NLA17_VA-10004
NLA_VA-10026,NLA06608-1005,NA,NA
NLA_VA-10031,NLA06608-1517,NA,NA
NLA_VA-10032,NA,NLA12_VA-R14,NA
NLA_VA-10033,NA,NLA12_VA-R17,NLA17_VA-HP006
NLA_VA-10034,NA,NLA12_VA-R18,NA
NLA_VA-10035,NA,NLA12_VA-109,NA
NLA_VA-10036,NA,NLA12_VA-110,NLA17_VA-10010
NLA_VA-10037,NA,NLA12_VA-111,NA
NLA_VA-10038,NA,NLA12_VA-112,NLA17_VA-10009
NLA_VA-10040,NA,NLA12_VA-114,NLA17_VA-10007
NLA_VA-10042,NA,NLA12_VA-116,NA
NLA_VA-10044,NA,NLA12_VA-118,NA
NLA_VA-10045,NA,NLA12_VA-119,NA
NLA_VA-10046,NA,NLA12_VA-121,NA
NLA_VA-10048,NA,NLA12_VA-123,NA
NLA_VA-10050,NA,NLA12_VA-125,NLA17_VA-10008
NLA_VA-10051,NA,NLA12_VA-126,NA
NLA_VA-10054,NA,NLA12_VA-130,NA
NLA_VA-10056,NA,NA,NLA17_VA-10012
NLA_VA-10057,NA,NA,NLA17_VA-10013
NLA_VA-10058,NA,NA,NLA17_VA-10014
NLA_VA-10059,NA,NA,NLA17_VA-10015
NLA_VA-10063,NA,NA,NLA17_VA-10019
NLA_VA-10064,NA,NA,NLA17_VA-10020
NLA_VA-10067,NA,NA,NLA17_VA-10034
NLA_VA-10068,NA,NA,NLA17_VA-10035
NLA_VA-10069,NA,NA,NLA17_VA-10036
NLA_VA-10070,NA,NA,NLA17_VA-10037
NLA_VA-10072,NA,NA,NLA17_VA-10039
NLA_VA-10079,NA,NA,NLA17_VA-HP008
NLA_VT-10001,NLA06608-2086,NLA12_VT-R01,NA
NLA_VT-10002,NLA06608-4252,NLA12_VT-R02,NA
NLA_VT-10003,NLA06608-9999,NA,NA
NLA_VT-10004,NLA06608-0038,NA,NA
NLA_VT-10005,NLA06608-0113,NLA12_VT-102,NA
NLA_VT-10006,NLA06608-0177,NLA12_VT-104,NLA17_VT-10002
NLA_VT-10007,NLA06608-0294,NA,NA
NLA_VT-10008,NLA06608-0369,NA,NA
NLA_VT-10009,NLA06608-0433,NLA12_VT-103,NA
NLA_VT-10010,NLA06608-0806,NA,NA
NLA_VT-10011,NLA06608-0982,NLA12_VT-101,NLA17_VT-10001
NLA_VT-10012,NLA06608-0997,NA,NA
NLA_VT-10014,NA,NLA12_VT-106,NLA17_VT-10005
NLA_VT-10017,NA,NLA12_VT-109,NA
NLA_VT-10018,NA,NLA12_VT-110,NA
NLA_VT-10020,NA,NLA12_VT-112,NLA17_VT-10004
NLA_VT-10022,NA,NLA12_VT-114,NLA17_VT-10003
NLA_VT-10023,NA,NLA12_VT-115,NA
NLA_VT-10025,NA,NA,NLA17_VT-10007
NLA_VT-10027,NA,NA,NLA17_VT-10009
NLA_VT-10029,NA,NA,NLA17_VT-10016
NLA_VT-10031,NA,NA,NLA17_VT-10018
NLA_VT-10032,NA,NA,NLA17_VT-10019
NLA_WA-10001,NLA06608-R10COUNCI,NA,NLA17_WA-HP001
NLA_WA-10002,NLA06608-R10RAINYL,NA,NLA17_WA-HP002
NLA_WA-10003,NLA06608-R10ULAKE,NA,NA
NLA_WA-10005,NLA06608-0033,NLA12_WA-102,NLA17_WA-10003
NLA_WA-10006,NLA06608-0081,NA,NA
NLA_WA-10007,NLA06608-0086,NLA12_WA-107,NA
NLA_WA-10008,NLA06608-0193,NA,NA
NLA_WA-10009,NLA06608-0209,NA,NA
NLA_WA-10010,NLA06608-0337,NA,NA
NLA_WA-10012,NLA06608-0449,NA,NA
NLA_WA-10014,NLA06608-0529,NLA12_WA-104,NA
NLA_WA-10015,NLA06608-0593,NLA12_WA-109,NA
NLA_WA-10016,NLA06608-0641,NLA12_WA-112,NA
NLA_WA-10017,NLA06608-0721,NLA12_WA-106,NLA17_WA-10006
NLA_WA-10019,NLA06608-0785,NA,NA
NLA_WA-10020,NLA06608-0849,NA,NA
NLA_WA-10022,NLA06608-1041,NA,NLA17_WA-10022
NLA_WA-10023,NLA06608-1057,NA,NA
NLA_WA-10025,NLA06608-1217,NA,NA
NLA_WA-10026,NLA06608-1297,NA,NA
NLA_WA-10028,NLA06608-1425,NA,NA
NLA_WA-10029,NLA06608-1489,NA,NA
NLA_WA-10031,NLA06608-1617,NA,NA
NLA_WA-10034,NLA06608-1873,NA,NA
NLA_WA-10039,NLA06608-2134,NA,NA
NLA_WA-10040,NLA06608-2193,NLA12_WA-101,NLA17_WA-10001
NLA_WA-10041,NLA06608-2241,NLA12_WA-108,NLA17_WA-10005
NLA_WA-10042,NLA06608-2257,NLA12_WA-110,NLA17_WA-10004
NLA_WA-10046,NLA06608-2513,NLA12_WA-103,NA
NLA_WA-10050,NLA06608-2753,NA,NA
NLA_WA-10052,NLA06608-2833,NLA12_WA-111,NLA17_WA-10002
NLA_WA-10059,NLA06608-3153,NA,NA
NLA_WA-10060,NLA06608-3265,NA,NA
NLA_WA-10061,NA,NLA12_WA-R08,NA
NLA_WA-10062,NA,NLA12_WA-R09,NLA17_WA-HP003
NLA_WA-10063,NA,NLA12_WA-R10,NA
NLA_WA-10064,NA,NLA12_WA-R11,NA
NLA_WA-10066,NA,NLA12_WA-114,NA
NLA_WA-10067,NA,NLA12_WA-115,NA
NLA_WA-10068,NA,NLA12_WA-116,NA
NLA_WA-10070,NA,NLA12_WA-118,NLA17_WA-10008
NLA_WA-10072,NA,NLA12_WA-120,NA
NLA_WA-10073,NA,NLA12_WA-121,NA
NLA_WA-10076,NA,NLA12_WA-124,NLA17_WA-10010
NLA_WA-10077,NA,NLA12_WA-125,NLA17_WA-10009
NLA_WA-10078,NA,NLA12_WA-126,NA
NLA_WA-10081,NA,NLA12_WA-129,NA
NLA_WA-10083,NA,NLA12_WA-131,NLA17_WA-10013
NLA_WA-10085,NA,NLA12_WA-133,NA
NLA_WA-10090,NA,NLA12_WA-138,NA
NLA_WA-10093,NA,NLA12_WA-141,NLA17_WA-10011
NLA_WA-10098,NA,NLA12_WA-146,NA
NLA_WA-10099,NA,NLA12_WA-147,NLA17_WA-10014
NLA_WA-10106,NA,NLA12_WA-154,NLA17_WA-10012
NLA_WA-10109,NA,NLA12_WA-157,NLA17_WA-10015
NLA_WA-10111,NA,NLA12_WA-159,NLA17_WA-10007
NLA_WA-10113,NA,NA,NLA17_WA-10017
NLA_WA-10114,NA,NA,NLA17_WA-10018
NLA_WA-10117,NA,NA,NLA17_WA-10021
NLA_WA-10118,NA,NA,NLA17_WA-10023
NLA_WA-10120,NA,NA,NLA17_WA-10025
NLA_WA-10121,NA,NA,NLA17_WA-10026
NLA_WA-10122,NA,NA,NLA17_WA-10027
NLA_WA-10127,NA,NA,NLA17_WA-10048
NLA_WA-10128,NA,NA,NLA17_WA-10049
NLA_WA-10129,NA,NA,NLA17_WA-10050
NLA_WA-10131,NA,NA,NLA17_WA-10052
NLA_WA-10134,NA,NA,NLA17_WA-10056
NLA_WA-10135,NA,NA,NLA17_WA-10057
NLA_WA-10137,NA,NA,NLA17_WA-10060
NLA_WA-10141,NA,NA,NLA17_WA-10064
NLA_WI-10001,NLA06608-ELS:2C2-048,NA,NA
NLA_WI-10002,NLA06608-ELS:2C3-018,NLA12_WI-R06,NA
NLA_WI-10003,NLA06608-WI:LOWES,NA,NA
